ID,EMP,AREA_KM,EMP_DENS,X,Y
2554,184,0.498922,368.795284,361595.3195,546762.4933
2555,17,0.034277,495.961948,357408.5876,565853.8149
2556,261,0.082587,3160.313967,348177.03,580227.4194
2557,29,0.058288,497.528137,359298.591,561823.1821
2558,78,0.12405,628.778723,356514.4071,565139.9628
2559,43,0.058961,729.289554,358969.488,569210.1382
2560,39,0.705968,55.243274,356269.3968,532655.0944
2561,244,0.063746,3827.682493,351037.7284,578688.1808
2562,5,0.0056,892.875926,354805.8775,569277.2417
2563,374,0.110956,3370.70285,359595.3301,573235.9605
2564,93,0.187535,495.907789,321231.2113,538416.0327
2565,2863,0.634668,4511.017929,344885.8071,587399.6016
2566,7,0.020286,345.06423,356505.1964,569870.6074
2567,318,0.069092,4602.526934,357291.6052,584204.274
2568,166,0.148727,1116.141694,365292.296,563517.543
2569,24,0.034584,693.955316,360146.2023,561622.1249
2570,355,0.190947,1859.155708,361472.6159,569940.6286
2571,15,0.031274,479.63228,356204.629,567081.8863
2572,132,0.644042,204.955591,146657.524,215618.2351
2573,82,0.388125,211.27202,356234.6668,536401.9099
2574,14,0.025839,541.814616,357120.6288,569693.4954
2575,1,0.061923,16.149017,339989.569,626581.887
2576,12,0.018145,661.32903,360385.301,572898.236
2577,13,0.046605,278.94155,359033.8808,555038.5677
2578,2,0.005136,389.420613,354971.6251,567831.5826
2579,20,0.018156,1101.586759,358593.6467,575132.1784
,,,,358274.8626,579113.3379
