ID,POP,EMP,AREA_KM,EMP_DENS,X,Y
452,4046,440,1.428612541,307.991136,1927442.241,753698.0617
453,904,447,3.007888113,148.609251,2033128.69,798522.2586
454,401,19,0.293866566,64.655195,1925919.959,754279.8665
455,3351,661,1.173682496,563.184679,1930003.48,751703.7027
456,1546,1990,1.927191326,1032.590783,1931667.29,766128.613
457,1546,589,14.83514593,39.703014,1939811.431,762646.9628
458,1158,324,1.2250803,264.472459,1926219.823,752602.4861
459,351,298,19.36674143,15.387204,2028092.917,786010.1831
460,2791,232,2.481627588,93.487033,1935559.914,758807.6085
461,2455,788,1.589262564,495.827447,1932552.679,747246.8879
462,3689,1665,2.702550285,616.084744,1935753.535,751613.7829
463,1772,3662,1.5068698,2430.203326,1930970.814,748659.9334
464,603,1669,15.4894365,107.750853,2028163.127,796216.3494
465,4727,1304,1.923468565,677.941935,1930249.87,765586.8725
466,2757,706,1.606694924,439.411359,1934529.187,753182.4097
467,2965,363,2.633750943,137.826244,1938436.764,746796.8258
468,3596,762,1.301209483,585.609012,1933761.858,755988.1912
469,1782,516,0.871733674,591.923905,1933855.64,754181.843
470,2927,4028,2.395425755,1681.538237,1932511.223,754321.7101
471,1523,540,1.592356593,339.12002,1934697.121,755039.7253
472,2575,2878,1.60797673,1789.826896,1932561.134,749545.2923
473,4328,759,1.536627667,493.938783,1932467.699,755555.7127
474,2519,2365,1.176127428,2010.836533,1933065.054,748166.4911
475,1583,836,0.738328424,1132.287439,1928864.196,751918.2492
476,1706,1006,1.108383568,907.628035,1930534.7,750676.2435
477,1421,55,5.983097772,9.192562,1934473.722,764075.3051
478,2987,328,72.18283403,4.544017,1955724.727,762258.6473
479,3570,5788,13.00498112,445.060238,1975834.716,746422.6029
480,4106,3963,21.18290054,187.084861,1969884.415,750258.4079
481,2441,2228,9.403204233,236.940509,2042725.101,766114.7315
482,4868,133,4.459592921,29.82335,1955809.248,741805.9837
483,5531,1620,18.4710487,87.70482,1960307.542,742714.1772
484,1123,252,1.2677209,198.781924,1957802.936,740094.8118
485,3104,1760,37.4580301,46.98592,1965421.795,746934.3915
486,3630,326,32.98836684,9.882272,1989997.474,744877.9056
487,3386,851,10.99049042,77.430576,1952702.04,743943.1784
488,3066,156,49.66415968,3.141098,1955796.106,748008.6847
489,3110,389,202.8304659,1.917858,1984558.367,733042.5362
490,2258,541,20.97112351,25.797378,1982962.845,748800.5679
491,3736,1771,19.99692044,88.563637,1977082.68,750130.1952
492,1272,183,113.8820943,1.606925,2046523.053,759648.5832
493,615,311,0.426560895,729.086992,2045105.503,769328.7556
494,373,267,107.3573889,2.48702,2034127.711,769221.5962
495,4753,1061,11.2191188,94.570707,1949725.829,748059.6156
496,4284,3197,46.13149837,69.301889,1961597.731,737122.06
497,4785,4080,22.61518195,180.40978,1972287.575,743601.3799
498,3769,616,35.06047009,17.569645,1975380.655,739506.5252
499,4166,712,137.1718675,5.190569,1967446.089,763306.8844
500,2285,1082,3.962540312,273.057159,2042754.867,769562.225
501,1327,257,7.176694296,35.810359,2041076.098,762555.4321
502,1523,296,7.631420953,38.78701,2044955.056,766492.3146
503,2935,2080,3.733185969,557.16485,2046281.38,770647.0128
504,2144,3394,3.401778151,997.713504,2048167.494,771797.4257
505,1020,639,2.307525515,276.920015,2044339.199,770274.9849
506,1661,283,19.41058869,14.579671,1989417.888,747798.4648
507,2772,563,1.767377172,318.551133,1957186.206,742705.3047
508,2295,556,3.225649173,172.368404,1955327.088,740168.9443
509,3976,10049,82.19130344,122.263543,1956085.458,732078.1283
510,2084,115,50.33822143,2.284546,1968370.786,733648.8153
511,2313,541,43.04899259,12.567077,1962404.702,752650.4572
512,1910,333,86.73050599,3.83948,1990193.023,759095.8663
513,3147,484,21.25431106,22.771851,1992033.244,751839.2298
514,18,421,80.06963496,5.257923,2035694.869,751422.5396
515,4676,984,6.587908296,149.364556,1949018.914,741205.6791
516,3151,631,5.883639832,107.246538,1950932.985,742250.377
517,2254,178,3.279149817,54.282363,1948255.726,744301.5641
518,4956,1062,6.626321471,160.269918,1952292.881,740601.3047
519,1814,332,30.45243412,10.902248,1981674.097,743345.6966
,,,,,1913779.522,730487.0954
